"","xma","yma","label","powr","perc","cumsum_perc","xmb","ymb"
"6832.10",433500,366500,"6832_6931",2.63586207851311e-10,0.00348525383320675,96.6959366897366,457500,360500
"7057.11",393500,344500,"7057_7106",2.63248718900473e-10,0.00348079140450396,96.6994174811411,374500,334500
"9089.2",491500,119500,"9089_9295",2.61923034320164e-10,0.00346326261457672,96.7028807437557,458500,110500
"6946.9",435500,359500,"6946_6965",2.61536021401306e-10,0.00345814535798752,96.7063388891136,453500,357500
"8884.1",481500,131500,"8884_9673",2.61372028102497e-10,0.00345597696580207,96.7097948660794,474500,98500
"7306.2",402500,309500,"7306_7522",2.60504069349534e-10,0.00344450042992605,96.7132393665094,384500,288500
"6812.12",431500,367500,"6812_6974",2.59773086455049e-10,0.0034348350496477,96.716674201559,453500,356500
"6910.1",431500,361500,"6910_6986",2.59720615954253e-10,0.00343414126139709,96.7201083428204,451500,354500
"7531.8",323500,286500,"7531_7738",2.59680573773478e-10,0.00343361180591012,96.7235419546263,329500,259500
"6892.7",430500,362500,"6892_6913",2.59429205245072e-10,0.00343028809965737,96.726972242726,458500,361500
"7398.4",409500,297500,"7398_7654",2.59402867727218e-10,0.00342993985330637,96.7304021825793,399500,275500
"7681.5",348500,272500,"7681_7742",2.58965547998554e-10,0.00342415741774919,96.733826339997,328500,258500
"7094.25",392500,339500,"7094_7231",2.58521950927817e-10,0.00341829198038891,96.7372446319774,400500,316500
"6377.5",509500,391500,"6377_6880",2.58026050217933e-10,0.00341173496109681,96.7406563669385,522500,363500
"6945",434500,359500,"6945_6964",2.57863001551183e-10,0.00340957905925572,96.7440659459978,452500,357500
"6064.5",493500,404500,"6064_6404",2.56478094757457e-10,0.00339126720693684,96.7474572132047,511500,390500
"6405.7",512500,390500,"6405_6861",2.55933203631911e-10,0.00338406241462441,96.7508412756194,522500,364500
"6774.3",429500,369500,"6774_6987",2.55893739813978e-10,0.00338354060650765,96.7542248162259,452500,354500
"6928.5",432500,360500,"6928_6981",2.55493731349777e-10,0.00337825151704984,96.7576030677429,453500,355500
"7138.7",361500,326500,"7138_7288",2.53708071895946e-10,0.00335464073518459,96.7609577084781,370500,311500
"6892.8",430500,362500,"6892_6930",2.53033774206769e-10,0.00334572487185059,96.7643034333499,456500,360500
"7465",342500,293500,"7465_7647",2.52362709704878e-10,0.00333685175915395,96.7676402851091,334500,275500
"7539.9",321500,285500,"7539_7663",2.519461432013e-10,0.0033313437319502,96.770971628841,334500,274500
"7273.3",353500,313500,"7273_7411",2.51493124466672e-10,0.00332535371716813,96.7742969825582,342500,296500
"6892.9",430500,362500,"6892_6947",2.5109851350595e-10,0.00332013599589701,96.7776171185541,455500,359500
"7057.12",393500,344500,"7057_7210",2.50992791179371e-10,0.00331873808837003,96.7809358566425,397500,317500
"7877",552500,215500,"7877_7918",2.50135415176164e-10,0.00330740148230843,96.7842432581248,563500,201500
"7524.2",323500,287500,"7524_7762",2.49947924923093e-10,0.00330492240296461,96.7875481805277,325500,255500
"8063.1",438500,164500,"8063_8749",2.48789816023742e-10,0.00328960937306962,96.7908377899008,424500,136500
"9088.2",490500,119500,"9088_9295",2.48746447263596e-10,0.0032890359320737,96.7941268258329,458500,110500
"6353.6",509500,392500,"6353_6879",2.48441373481111e-10,0.00328500211111439,96.797411827944,521500,363500
"6149.1",473500,400500,"6149_6211",2.47954320030315e-10,0.00327856207420881,96.8006903900182,486500,398500
"6028",491500,407500,"6028_6182",2.47718388913979e-10,0.00327544248827035,96.8039658325065,508500,399500
"6812.13",431500,367500,"6812_6895",2.4733687578864e-10,0.00327039795239215,96.8072362304589,459500,362500
"7139.5",362500,326500,"7139_7288",2.46787096286173e-10,0.00326312852379036,96.8104993589827,370500,311500
"6981.1",453500,355500,"6981_7051",2.46248150714146e-10,0.0032560023462255,96.8137553613289,432500,346500
"7439",410500,295500,"7439_7470",2.46146096565003e-10,0.00325465294096869,96.8170100142699,389500,293500
"7090.7",401500,340500,"7090_7213",2.46071136546482e-10,0.00325366178633272,96.8202636760562,400500,317500
"6789.4",430500,368500,"6789_6913",2.4499158677745e-10,0.00323938750012736,96.8235030635563,458500,361500
"8885",482500,131500,"8885_9673",2.44230712301016e-10,0.00322932688008507,96.8267323904364,474500,98500
"8917.2",480500,130500,"8917_9641",2.43413030340015e-10,0.00321851512626778,96.8299509055627,457500,99500
"7524.3",323500,287500,"7524_7647",2.42684201570927e-10,0.00320887822879154,96.8331597837915,334500,275500
"6946.10",435500,359500,"6946_6982",2.42659727359824e-10,0.00320855461990943,96.8363683384114,454500,355500
"8821.1",480500,133500,"8821_9673",2.42188782250053e-10,0.00320232757463859,96.839570665986,474500,98500
"7523.3",322500,287500,"7523_7647",2.4172229914535e-10,0.00319615952797922,96.842766825514,334500,275500
"7539.10",321500,285500,"7539_7749",2.41335667409636e-10,0.00319104731156274,96.8459578728256,326500,257500
"8883.2",480500,131500,"8883_9641",2.41180336425505e-10,0.00318899345634675,96.8491468662819,457500,99500
"9689",314500,96500,"9689_9706",2.40766790306322e-10,0.00318352536600605,96.8523303916479,330500,95500
"7274.10",354500,313500,"7274_7377",2.40654542676422e-10,0.0031820411780223,96.8555124328259,350500,298500
"6809.2",428500,367500,"6809_6988",2.40407111475652e-10,0.00317876953286314,96.8586912023588,453500,354500
"7910",529500,204500,"7910_7923",2.40301972736651e-10,0.00317737934179013,96.8618685817006,542500,199500
