"","x1","y1","x2","y2","label","power","perc"
"868",368500,311500,362500,326500,"7139_7287",1.71597906136462e-14,2.60637735327146e-07
"869",354500,150500,355500,198500,"7926_8360",1.71490101529601e-14,2.60473992370004e-07
"870",326500,255500,320500,285500,"7538_7763",1.71296678858149e-14,2.60180205294257e-07
"871",339500,156500,356500,199500,"7922_8240",1.71190498438425e-14,2.60018929292958e-07
"872",329500,259500,320500,285500,"7538_7738",1.69161692384957e-14,2.56937403258641e-07
"873",383500,289500,408500,297500,"7397_7512",1.69043116400111e-14,2.56757299801377e-07
"874",313500,138500,346500,139500,"8691_8705",1.68420185859422e-14,2.55811139040755e-07
"875",346500,139500,313500,141500,"8623_8691",1.673063436923e-14,2.54119339260169e-07
"876",313500,139500,347500,157500,"8221_8685",1.67079019955577e-14,2.53774060315573e-07
"877",312500,140500,347500,157500,"8221_8654",1.6682430774013e-14,2.53387181381622e-07
"878",311500,142500,338500,156500,"8239_8585",1.66633957418613e-14,2.53098060856577e-07
"879",347500,158500,363500,172500,"7989_8199",1.66628792777048e-14,2.53090216352459e-07
"880",334500,274500,340500,290500,"7502_7663",1.6622501498671e-14,2.52476923735908e-07
"881",397500,318500,393500,344500,"7057_7195",1.65895576116003e-14,2.51976543497459e-07
"882",346500,139500,313500,140500,"8655_8691",1.65335970942737e-14,2.5112656677967e-07
"883",316500,134500,339500,156500,"8240_8791",1.65306856072461e-14,2.51082344597571e-07
"884",341500,155500,362500,172500,"7988_8261",1.6314743696062e-14,2.47802432158051e-07
"885",315500,137500,346500,139500,"8691_8725",1.63088886348682e-14,2.4771350042665e-07
"886",317500,139500,339500,155500,"8259_8689",1.62341817527846e-14,2.46578787713772e-07
"887",567500,334500,520500,364500,"6859_7107",1.61827151342907e-14,2.45797068216652e-07
"888",316500,136500,340500,155500,"8260_8748",1.61349165644275e-14,2.45071062213344e-07
"889",311500,141500,343500,155500,"8263_8621",1.61270967553163e-14,2.44952288191951e-07
"890",350500,154500,356500,198500,"7927_8284",1.61213960024823e-14,2.44865700229326e-07
"891",338500,156500,356500,198500,"7927_8239",1.60863850200221e-14,2.44333923158995e-07
"892",472500,264500,448500,312500,"7283_7720",1.60380958111194e-14,2.43600464905774e-07
"893",313500,137500,339500,155500,"8259_8723",1.5978010041917e-14,2.4268783029601e-07
"894",313500,137500,338500,156500,"8239_8723",1.59432290958825e-14,2.42159547217792e-07
"895",472500,264500,452500,314500,"7269_7720",1.59299259702716e-14,2.41957487844804e-07
"896",344500,224500,328500,233500,"7836_7863",1.59037356781619e-14,2.41559687045439e-07
"897",383500,289500,409500,297500,"7398_7512",1.58962169696625e-14,2.41445486400456e-07
"898",334500,275500,341500,292500,"7479_7647",1.5893590388273e-14,2.41405591611502e-07
"899",317500,139500,338500,156500,"8239_8689",1.58434631410497e-14,2.40644215643193e-07
"900",325500,255500,323500,286500,"7531_7762",1.58426251667475e-14,2.4063148776502e-07
"901",313500,138500,347500,157500,"8221_8705",1.5782152835063e-14,2.39712981710077e-07
"902",383500,283500,400500,289500,"7514_7558",1.57278831537425e-14,2.38888686871359e-07
"903",397500,320500,401500,340500,"7090_7178",1.57143438594771e-14,2.38683040364667e-07
"904",315500,138500,343500,154500,"8283_8707",1.5608852101623e-14,2.37080740343541e-07
"905",374500,333500,385500,340500,"7087_7108",1.55513378190715e-14,2.36207163696209e-07
"906",343500,154500,355500,198500,"7926_8283",1.55489520311285e-14,2.36170926286299e-07
"907",350500,297500,353500,313500,"7273_7394",1.55009059723259e-14,2.35441161207013e-07
"908",346500,156500,356500,198500,"7927_8243",1.54878548831833e-14,2.35242929981803e-07
