"","x","y","distN","distE","sector","angle"
"273",192500,81500,0.132913769777988,0.390379550774527,"S",-1.86098948504097
"274",192500,82500,0.133301767252722,0.389402709454562,"S",-1.86372312249958
"275",193500,35500,0.120298141059521,0.547756158047692,"S",-1.44568051451645
"276",193500,36500,0.121234849825189,0.548732999367657,"S",-1.44283648578043
"277",193500,37500,0.122171558590858,0.549709840687622,"S",-1.43998045068323
"278",193500,82500,0.13423847601839,0.388998088531546,"S",-1.86544422852047
"279",194500,37500,0.122559556065591,0.550114461610638,"S",-1.43879391870457
"280",194500,38500,0.123496264831259,0.551091302930603,"S",-1.43592085415612
"281",194500,81500,0.135563182258792,0.389570308928495,"S",-1.86501654599294
"282",194500,82500,0.135175184784058,0.38859346760853,"S",-1.86717236267623
"283",195500,38500,0.123884262305993,0.551495923853619,"S",-1.43472725643909
"284",195500,39500,0.124820971071661,0.552472765173584,"S",-1.43183710538738
"285",195500,81500,0.13649989102446,0.389165688005479,"S",-1.86675032470683
"286",195500,82500,0.136111893549726,0.388188846685514,"S",-1.86890755771857
"287",196500,39500,0.125208968546395,0.5528773860966,"S",-1.43063641862902
"288",196500,40500,0.126145677312063,0.553854227416565,"S",-1.42772912562504
"289",196500,82500,0.137048602315395,0.387784225762498,"S",-1.87064984649732
"290",197500,39500,0.125596966021128,0.553282007019616,"S",-1.42943365122351
"291",197500,82500,0.137985311081063,0.387379604839482,"S",-1.87239926195917
"292",198500,38500,0.125048254730193,0.552709786622667,"S",-1.43113401168269
"293",198500,39500,0.125984963495862,0.553686627942632,"S",-1.42822880124689
"294",198500,82500,0.138922019846731,0.386974983916466,"S",-1.87415583714641
"295",199500,38500,0.125436252204927,0.553114407545683,"S",-1.42993210634386
"296",199500,82500,0.139858728612399,0.38657036299345,"S",-1.87591960519559
"297",200500,38500,0.125824249679661,0.553519028468699,"S",-1.42872811922873
"298",200500,82500,0.140795437378068,0.386165742070434,"S",-1.87769059933619
"299",201500,38500,0.126212247154394,0.553923649391715,"S",-1.4275220484236
"300",201500,39500,0.127148955920062,0.55490049071168,"S",-1.42460173691479
"301",201500,82500,0.141732146143736,0.385761121147418,"S",-1.87946885288921
"302",201500,83500,0.142120143618469,0.384784279827453,"S",-1.88225777006421
"303",202500,39500,0.127536953394796,0.555305111634696,"S",-1.42338853776728
"304",202500,40500,0.128473662160464,0.556281952954661,"S",-1.42045099091521
"305",202500,41500,0.129410370926132,0.557258794274626,"S",-1.41750122610561
"306",202500,44500,0.132996492172604,0.560998560080553,"S",-1.40609490457569
"307",202500,83500,0.143056852384138,0.384379658904437,"S",-1.88404936044105
"308",202500,84500,0.143444849858871,0.383402817584472,"S",-1.88684533634167
"309",202500,85500,0.143832847333605,0.382425976264507,"S",-1.88964228378218
"310",202500,86500,0.144220844808338,0.381449134944542,"S",-1.89244015948635
"311",202500,87500,0.144608842283072,0.380472293624577,"S",-1.8952389200911
"312",203500,41500,0.129798368400866,0.557663415197642,"S",-1.41627580910708
"313",203500,42500,0.130735077166534,0.558640256517607,"S",-1.41330872343037
"314",203500,43500,0.131671785932202,0.559617097837572,"S",-1.41032936120805
"315",203500,44500,0.132608494697871,0.560593939157537,"S",-1.40733769931155
"316",203500,45500,0.133545203463539,0.561570780477502,"S",-1.40433371530161
"317",203500,46500,0.134481912229207,0.562547621797467,"S",-1.40131738744332
"318",203500,85500,0.144769556099273,0.382830597187523,"S",-1.88940008371285
"319",203500,87500,0.14554555104874,0.380067672701561,"S",-1.89706181077248
"320",203500,88500,0.145933548523474,0.379090831381596,"S",-1.89986734207621
"321",203500,89500,0.146321545998207,0.378113990061631,"S",-1.90267364581627
"322",203500,90500,0.146709543472941,0.377137148741666,"S",-1.90548067809297
"323",204500,46500,0.134869909703941,0.562952242720483,"S",-1.40006436312779
"324",204500,49500,0.138456030950412,0.56669200852641,"S",-1.38838243982491
"325",204500,50500,0.139392739716081,0.567668849846375,"S",-1.3853010710015
"326",204500,90500,0.147646252238609,0.37673252781865,"S",-1.90732869381652
"327",205500,46500,0.135257907178674,0.563356863643499,"S",-1.39880921587149
"328",205500,47500,0.136194615944342,0.564333704963464,"S",-1.39577026436869
"329",205500,48500,0.137131324710011,0.565310546283429,"S",-1.39271891148766
"330",205500,49500,0.138068033475679,0.566287387603394,"S",-1.38965513833092
"331",205500,50500,0.139004742241347,0.567264228923359,"S",-1.38657892677952
